Chrom	Start	End	Strand	Func_num	Threep_usage	Fivep_usage
chr22	41738533	41738632	+	0	1.0	1.0
chr18	59966023	59966093	+	0	0.962962962963	0.965517241379
chr1	169799400	169799482	+	0	1.0	1.0
chr19	39406677	39406769	-	0	1.0	1.0
chr1	26628185	26628213	-	0	0.46875	0.527777777778
chr17	47484121	47484216	-	0	0.991611962071	0.992305118769
chr12	120114342	120114475	+	0	0.996168582375	0.997282608696
chr8	22273586	22273793	+	0	1.0	1.0
chr10	27822664	27822782	+	0	1.0	1.0
chr6	30671398	30673875	-	0	1.0	1.0
chr21	47571806	47571894	-	2	0.919117647059	1.0
chr6	111709204	111709288	-	0	0.9	0.95
chr7	100850060	100850185	-	0	0.997481108312	0.998260869565
chrX	70617106	70617316	+	0	0.0625	1.0
chr22	35718992	35719170	+	0	0.00446428571429	1.0
chr2	118735570	118735606	-	0	1.0	1.0
chr8	71553137	71553285	-	0	1.0	1.0
chr10	46344291	46344360	-	0	1.0	1.0
chr11	68837898	68837963	+	0	0.904761904762	0.866666666667
chr6	43480807	43481189	-	0	1.0	0.998602701444
chr17	29588729	29588875	+	0	1.0	1.0
chr8	86035648	86035841	+	0	1.0	1.0
chr14	45578819	45578983	+	0	1.0	1.0
chr10	75265081	75265184	-	0	1.0	0.0508474576271
chr8	126087240	126087353	-	0	1.0	1.0
chr12	9726062	9726130	+	0	1.0	1.0
chr1	62327223	62327339	+	0	1.0	1.0
chr12	6761828	6762216	-	0	1.0	1.0
chr19	41263272	41263409	+	0	0.00261780104712	0.996913580247
chr1	40872408	40872541	+	0	1.0	1.0
chr19	21299613	21301688	+	0	0.571428571429	1.0
chr12	22214215	22214386	+	0	0.969696969697	0.973684210526
chr12	110897500	110897667	-	0	0.996268656716	0.994219653179
chr7	72420385	72420500	-	0	1.0	1.0
chr15	59971791	59971967	-	0	1.0	1.0
chr5	177651643	177651730	-	0	0.945701357466	0.865229110512
chr3	154018776	154018916	-	0	1.0	1.0
chr17	8141349	8141560	-	0	0.959459459459	0.967741935484
chr1	21562343	21562420	-	0	1.0	1.0
chr19	964248	964431	+	0	1.0	1.0
chr16	20792296	20792452	+	0	1.0	1.0
chr4	122774111	122774241	-	0	1.0	1.0
chr19	5210480	5210605	-	0	1.0	1.0
chr9	139887377	139887426	+	0	1.0	1.0
chr15	64508761	64508912	-	0	0.931034482759	0.968253968254
chr21	45220398	45220495	+	0	1.0	1.0
chr3	141890261	141890320	-	0	1.0	1.0
chr9	35708338	35708481	-	0	1.0	1.0
chr1	25166351	25166532	+	0	1.0	1.0
chr14	77767433	77767592	-	0	0.634920634921	0.65671641791
chr9	19121008	19121163	-	0	1.0	0.0027808676307
chr18	12951854	12951904	+	0	1.0	1.0
chr20	57561809	57561918	+	0	0.99861878453	0.996587030717
chr15	65998429	65998562	-	0	1.0	1.0
chr12	51048794	51048823	+	0	0.00529100529101	0.00529100529101
chr4	843680	843856	-	0	1.0	1.0
chr2	42492059	42492091	+	0	0.00925925925926	0.00842459983151
chr8	21958951	21959041	+	0	1.0	1.0
chr15	74914835	74914901	+	0	1.0	1.0
chr12	53447558	53447596	+	0	0.96875	0.95
chr2	39081196	39082394	-	0	0.981818181818	1.0
chr3	99881147	99881276	+	0	1.0	1.0
chr11	72114010	72114096	-	0	0.986301369863	0.988235294118
chr9	139282896	139283043	-	0	1.0	1.0
chr16	30123979	30124385	-	0	1.0	1.0
chr10	16858972	16859083	-	0	0.861538461538	0.966165413534
chr10	98667425	98667504	+	0	1.0	1.0
chr3	184074781	184074882	-	0	1.0	1.0
chr17	77926456	77926617	-	0	1.0	1.0
chr15	70349813	70349997	-	0	1.0	0.510204081633
chr19	39936522	39936605	+	0	0.0348837209302	1.0
chrX	53460669	53460833	-	0	1.0	1.0
chr19	33702320	33702443	-	0	1.0	1.0
chr14	51716044	51716089	+	0	1.0	1.0
chr9	39140516	39140635	-	0	0.818181818182	0.333333333333
chr6	18399730	18399930	+	0	1.0	1.0
chr7	2282560	2282610	+	0	0.416666666667	0.210526315789
chr10	75563332	75563506	-	0	0.992424242424	0.996551724138
chr7	45763952	45764079	-	0	1.0	1.0
chr19	48591943	48591969	-	0	1.0	1.0
chr15	50601888	50601995	-	0	1.0	1.0
chr20	34188035	34188143	-	0	1.0	1.0
chr19	35451139	35451261	-	0	0.962264150943	0.974358974359
chr3	52282169	52282253	+	0	1.0	1.0
chr2	105900773	105900855	-	0	1.0	1.0
chr2	25356252	25356303	+	0	1.0	1.0
chr12	113726563	113726652	+	0	1.0	1.0
chr17	14248345	14249019	+	0	1.0	1.0
chr3	148863141	148863333	+	0	0.929824561404	0.96875
chr18	34378412	34378572	-	0	0.99509202454	0.992233009709
chr2	17934245	17934331	-	0	0.5	0.571428571429
chr2	27676497	27676606	-	0	1.0	1.0
chr2	242438404	242438589	-	0	1.0	1.0
chr11	6519953	6520191	+	0	1.0	1.0
chr17	4448046	4448216	-	0	1.0	1.0
chr20	47689105	47689234	+	0	1.0	1.0
chr6	32150345	32150475	-	0	1.0	1.0
chr6	158342563	158342693	+	0	1.0	1.0
chr2	216245534	216245803	-	2	0.798882681564	0.835141323524
chr3	183963501	183963600	-	0	0.996666666667	0.997933884298
chr20	62890120	62890235	+	0	0.0280373831776	0.0188679245283
chr7	72863872	72864019	-	0	1.0	1.0
chr8	74651991	74652103	-	0	0.733333333333	0.870967741935
chr16	2143545	2143739	-	0	1.0	1.0
chr9	130444685	130444839	+	0	1.0	1.0
chrX	108902583	108902740	-	0	1.0	1.0
chr12	112665893	112666062	-	0	1.0	1.0
chr10	15290638	15290814	-	0	0.979057591623	0.976878612717
chr20	33719445	33719586	-	0	0.948356807512	0.958174904943
chr1	227079447	227079545	+	0	0.413793103448	1.0
chr9	131243859	131243930	+	0	1.0	1.0
chr19	10505904	10506019	-	0	1.0	1.0
chr19	1482895	1483019	-	0	0.5	0.5625
chr22	45946372	45946495	+	0	1.0	1.0
chr5	108691616	108691727	-	0	1.0	1.0
chr16	23700559	23700713	+	0	1.0	1.0
chr7	44005863	44005994	-	0	1.0	1.0
chr2	118577225	118577368	+	0	1.0	1.0
chrX	53589792	53589890	-	0	0.936170212766	0.960526315789
chr12	120636357	120636434	-	2	0.0824022346369	0.986681262543
chr4	56737267	56737399	+	0	0.978260869565	0.986842105263
chr2	173362703	173362828	+	0	1.0	1.0
chr10	134169294	134169390	+	0	1.0	1.0
chr7	5269239	5269369	+	0	1.0	0.631481481481
chr7	97870382	97870556	-	0	1.0	1.0
chr4	185340623	185340722	-	0	1.0	1.0
chr11	73104882	73104962	+	0	1.0	1.0
chr12	112924279	112924433	+	0	1.0	1.0
chr11	47346022	47346128	+	0	1.0	1.0
chr1	29522453	29522525	-	0	1.0	1.0
chr13	45781559	45781640	+	0	1.0	1.0
chr1	163288972	163289081	-	0	1.0	1.0
chr4	40075075	40075171	+	0	0.864864864865	0.642857142857
chr9	5021963	5022213	+	0	1.0	1.0
chr9	134464188	134464373	-	0	1.0	1.0
chr17	48541887	48541960	+	1	0.197297297297	0.210106382979
chr8	12045820	12045933	-	0	0.333333333333	0.6
chr1	201980257	201980427	+	0	0.977528089888	0.98275862069
chr9	116279821	116279904	+	0	1.0	1.0
chr5	79454659	79454785	-	0	0.973451327434	1.0
chr2	24536329	24536392	-	0	1.0	1.0
chr5	65459620	65459750	+	0	1.0	1.0
chr17	3974633	3974740	-	0	0.2	0.243243243243
chr11	6623082	6623494	-	0	0.0681818181818	1.0
chr2	230636235	230636348	-	0	0.99	0.993406593407
chr17	27049741	27049917	+	0	1.0	1.0
chr15	65343853	65343943	+	0	0.988888888889	0.983333333333
chr8	76470753	76470905	+	0	1.0	1.0
chr3	63821977	63822034	-	0	1.0	1.0
chr9	6500552	6500709	+	0	1.0	1.0
chr8	25158092	25158173	+	0	0.970588235294	0.982142857143
chr2	189917475	189917528	-	0	1.0	1.0
chr1	200870065	200870287	+	0	0.904761904762	0.875
chrX	74334589	74334666	-	0	0.5	0.9375
chr15	91456503	91456604	+	0	1.0	0.013698630137
chr16	46708476	46708572	-	0	1.0	1.0
chr17	27425123	27425242	-	0	1.0	1.0
chr20	35632105	35632269	-	0	1.0	1.0
chr5	147806776	147807285	+	0	0.954545454545	0.477272727273
chr22	21983299	21983476	-	0	0.788461538462	0.676470588235
chr17	72861841	72861942	-	1	1.0	1.0
chr19	44057134	44057243	-	0	1.0	1.0
chr6	42627394	42627593	+	0	1.0	1.0
chr12	113824742	113824894	+	0	1.0	1.0
chr14	55655660	55655898	-	0	1.0	1.0
chr6	160201967	160202142	-	0	0.997536945813	0.996865203762
chr22	41188529	41188680	-	0	0.857142857143	0.903225806452
chr5	43297104	43297268	-	0	1.0	1.0
chr12	7053639	7053728	+	0	0.987983978638	0.0692989524577
chr9	138834008	138834135	-	0	0.0561797752809	0.0666666666667
chr12	95502124	95502195	-	0	1.0	1.0
chr1	19639223	19639383	+	0	0.925	0.952380952381
chr16	1811225	1811306	+	0	1.0	0.847133757962
chr2	172650137	172650277	-	0	1.0	1.0
chr9	141070053	141070163	+	0	1.0	0.5
chr1	55562625	55562845	-	0	1.0	1.0
chr9	139619507	139619562	-	0	1.0	1.0
chr10	133754086	133754198	+	0	0.973684210526	0.984848484848
chr2	62974530	62974587	+	0	1.0	1.0
chr17	79977734	79977785	-	0	1.0	1.0
chr21	44117525	44117600	+	0	0.0140845070423	0.0344827586207
chr8	17063164	17063284	+	0	0.920454545455	0.9125
chr6	43127526	43127704	+	0	0.996277915633	0.994718309859
chr13	50296091	50296260	-	0	1.0	1.0
chr19	19390022	19390199	-	0	1.0	1.0
chr1	31422974	31423108	-	0	1.0	0.380062305296
chr8	132988274	132988388	+	0	1.0	1.0
chr2	242163077	242163196	+	0	1.0	1.0
chr19	41250464	41250588	-	0	1.0	1.0
chr3	150280329	150280447	+	0	0.996359223301	0.994880546075
chr16	10524468	10525312	+	0	1.0	1.0
chr1	222889026	222889142	+	0	0.888888888889	0.888888888889
chr16	14962405	14962492	+	0	1.0	1.0
chr1	115251152	115251275	-	0	1.0	1.0
chr11	126134854	126135067	-	0	1.0	1.0
chr5	891755	891969	-	0	1.0	1.0
chr1	230805102	230805281	+	0	1.0	1.0
chr9	115936708	115936863	-	0	1.0	1.0
chr1	5965692	5965843	-	0	0.352941176471	1.0
chr7	151935792	151935911	-	0	1.0	1.0
chr15	66774093	66774217	+	0	1.0	1.0
chr19	10265262	10265449	-	0	0.98	1.0
chr19	14262945	14263034	-	0	0.6	1.0
chr2	201857610	201857726	-	0	1.0	1.0
chr12	56647851	56648063	-	0	1.0	1.0
chr4	25416221	25416322	+	0	1.0	1.0
chr8	120831586	120831746	-	0	1.0	1.0
chr11	9917490	9917558	-	0	1.0	1.0
chr1	100340914	100341011	+	0	1.0	1.0
chr9	129975223	129975328	+	0	0.923076923077	1.0
chr9	138707736	138707851	-	0	1.0	1.0
chr10	124746385	124746478	+	0	1.0	1.0
chr2	27425681	27426213	-	0	1.0	1.0
chr1	23380254	23380332	+	0	0.982630272953	0.978461538462
chr7	66489887	66490009	+	0	1.0	1.0
chr15	41813936	41814078	-	0	1.0	1.0
chr22	47068740	47068894	+	0	1.0	1.0
chr17	72860602	72860686	-	0	0.990196078431	0.987804878049
chr15	55484918	55485031	-	0	1.0	1.0
chr12	440985	441104	-	0	1.0	1.0
chrX	38150646	38150737	-	0	1.0	1.0
chr10	112677879	112677971	-	0	0.84496124031	0.803921568627
chr5	1483543	1483601	-	0	1.0	1.0
chr7	148873560	148873673	+	0	1.0	1.0
chr16	57795325	57795448	-	0	1.0	1.0
chr15	64217015	64217060	-	0	1.0	1.0
chr1	234541058	234541226	-	0	0.00724637681159	0.00724637681159
chr9	133738150	133738422	+	0	1.0	1.0
chr6	34825501	34825694	+	0	1.0	1.0
chr7	73969504	73969553	+	0	0.983333333333	0.976470588235
chr17	30498066	30498120	+	0	0.0384615384615	0.972972972973
chr10	93258801	93258907	+	0	1.0	1.0
chr22	37471175	37471320	-	0	1.0	1.0
chr1	93599260	93599365	+	0	1.0	1.0
chr1	1247398	1247527	-	0	1.0	1.0
chr11	18333461	18333571	-	0	0.9	0.894736842105
chr1	109560140	109560223	-	0	1.0	1.0
chr14	58956882	58956958	+	0	1.0	1.0
chr6	117846525	117846597	+	0	0.96694214876	0.970149253731
chr22	30387493	30387659	+	0	1.0	1.0
chr6	10703638	10703690	+	0	1.0	1.0
chr21	46900614	46900772	+	0	1.0	1.0
chr3	186445026	186445133	+	0	1.0	1.0
chr17	41364246	41364413	+	0	0.535714285714	0.837662337662
chr12	54107485	54107684	-	0	1.0	1.0
chr12	49503510	49503664	-	0	0.0116959064327	0.00588235294118
chr5	70247768	70247821	+	0	1.0	1.0
chr2	230547	231191	-	0	1.0	0.0944881889764
chr6	160554989	160555157	+	0	1.0	1.0
chr5	64957877	64957977	+	0	0.967741935484	0.9875
chr12	6972994	6973137	+	0	1.0	1.0
chr1	145588378	145588635	-	0	1.0	1.0
chr12	58007047	58007142	+	0	1.0	1.0
chr3	133302849	133302994	+	0	0.0752688172043	1.0
chr10	102045854	102046089	-	0	0.0220264317181	1.0
chr18	56165281	56165329	-	0	1.0	1.0
chr17	61908169	61908295	+	0	0.98861047836	0.985315712188
chr8	103311076	103311199	-	0	1.0	1.0
chr1	230839939	230840083	-	0	0.999586288416	0.99944589567
chr1	32841863	32842342	-	0	1.0	1.0
chr13	39616242	39616442	+	0	0.5	0.661290322581
chr12	14947905	14948038	-	0	1.0	1.0
chr6	34803933	34804125	+	0	0.99173553719	0.994186046512
chr1	226564809	226565004	-	0	1.0	1.0
chr21	33694111	33694254	-	0	0.962962962963	0.979166666667
chr7	40085435	40085624	+	0	1.0	1.0
chr17	1264386	1264592	-	0	0.994074074074	0.996634413126
chr15	37187352	37187462	-	0	0.380952380952	1.0
chr17	28490085	28490180	+	0	0.0666666666667	0.3
chr11	121478813	121478885	+	0	0.998310810811	0.997695852535
chr11	111171252	111171346	+	0	1.0	1.0
chr16	20489898	20489999	+	0	1.0	1.0
chr3	195950752	195950872	+	0	0.0888888888889	0.118279569892
chr1	21582440	21582631	-	0	1.0	1.0
chr16	9012888	9012996	-	0	1.0	1.0
chr7	45786814	45786910	-	0	1.0	1.0
chr1	55319710	55319907	-	0	1.0	1.0
chr8	18069900	18070283	+	0	0.375	0.0909090909091
chr7	124469308	124469396	-	0	0.814285714286	0.858695652174
chr17	36358299	36358395	-	0	0.98275862069	0.991304347826
chr20	62369174	62369255	+	0	1.0	1.0
chr2	25674417	25674504	-	0	1.0	1.0
chr2	168931619	168931741	-	0	1.0	1.0
chr12	114362502	114362562	-	0	1.0	1.0
chr1	155886416	155886500	-	0	0.36	1.0
chr11	429758	429818	-	0	1.0	1.0
chr5	140062685	140062804	-	0	1.0	1.0
chr2	27465488	27465643	+	0	1.0	1.0
chr14	68228083	68229129	-	0	0.970588235294	0.974358974359
chr6	52442848	52443191	+	0	0.75	0.970588235294
chr1	117622190	117622271	+	0	1.0	1.0
chr21	34974540	34974651	-	0	1.0	1.0
chr9	37768073	37768225	+	0	1.0	1.0
chr6	116979966	116980087	-	0	1.0	1.0
chr13	31728770	31728892	-	0	1.0	1.0
chr16	89579356	89579445	+	0	1.0	1.0
chr2	85582678	85583019	+	0	0.892857142857	0.210526315789
chr9	117044737	117044844	+	0	1.0	1.0
chr15	34380254	34380334	-	0	0.998287671233	0.998609179416
chr1	33149859	33149983	-	0	1.0	1.0
chr11	47521005	47521156	-	1	0.289855072464	0.423529411765
chr8	23001963	23002148	-	0	1.0	1.0
chr15	43086842	43086999	-	0	1.0	1.0
chr3	45031042	45031136	+	0	0.987410071942	0.953947368421
chr17	4889175	4889278	-	0	1.0	1.0
chr2	152293341	152293517	+	0	0.990196078431	0.984126984127
chr3	136221470	136221621	-	0	1.0	1.0
chr9	107578424	107578626	-	0	1.0	1.0
chr11	124624537	124624659	-	0	1.0	0.931818181818
chr19	58905864	58905962	+	0	1.0	1.0
chr4	109546284	109546409	+	0	1.0	1.0
chr13	33247353	33247493	+	0	1.0	1.0
chr15	28478580	28478707	-	0	1.0	1.0
chr5	176078755	176078901	+	0	1.0	1.0
chr2	175094036	175094179	-	0	1.0	1.0
chr15	39880727	39880900	+	0	1.0	1.0
chr1	113232462	113232720	+	0	1.0	1.0
chr11	82783665	82783846	+	0	1.0	0.918367346939
chr3	149469997	149470074	-	0	1.0	1.0
chr20	34280171	34280292	-	0	0.0103626943005	0.00520833333333
chr5	96333718	96333849	+	0	1.0	1.0
chr10	105386846	105386959	-	0	1.0	1.0
chr3	129223162	129223264	+	0	1.0	1.0
chr12	6697464	6697588	-	0	1.0	1.0
chr1	227954660	227954784	+	0	1.0	1.0
chr6	30575617	30575668	-	0	1.0	1.0
chr7	77578995	77579150	+	0	0.971428571429	0.916666666667
chr3	72891431	72891553	-	0	1.0	1.0
chr8	21924596	21924670	+	0	0.950704225352	0.968325791855
chr8	38103751	38103818	+	0	0.919540229885	0.847826086957
chrX	147018985	147019119	+	0	0.983333333333	0.992805755396
chr11	65063405	65063461	+	0	0.0149253731343	1.0
chr19	33353024	33353123	-	0	0.757575757576	0.813953488372
chr6	97609878	97610041	-	0	1.0	1.0
chr20	2635395	2635593	+	0	1.0	1.0
chr17	38325851	38325915	+	0	1.0	1.0
chr7	134625843	134625988	+	0	1.0	1.0
chr18	23618519	23618623	-	1	1.0	1.0
chr13	47361156	47361244	-	0	1.0	1.0
chr16	1735440	1735588	+	0	0.997050147493	0.99706744868
chr19	44241749	44241834	-	0	1.0	1.0
chr3	148759277	148759467	-	0	0.0675675675676	0.991525423729
chr17	70732789	70732858	-	0	1.0	1.0
chr20	36784249	36784491	-	0	0.993464052288	0.996428571429
chr20	34190445	34190529	-	0	1.0	1.0
chr17	38189598	38189709	-	1	1.0	1.0
chr2	219438718	219438956	+	0	0.0123456790123	0.0243902439024
chr12	118817967	118818036	+	0	1.0	1.0
chr1	183077411	183077541	+	0	1.0	1.0
chr22	41635447	41635624	-	0	0.964285714286	0.966666666667
chr3	98307557	98307698	-	0	1.0	1.0
chr3	156395446	156396403	+	0	1.0	1.0
chr12	6687195	6687303	-	0	1.0	1.0
chr17	3981177	3981336	-	0	1.0	1.0
chr11	126080785	126080950	-	0	1.0	1.0
chr11	113631539	113631640	-	0	0.96	0.916666666667
chr8	118831915	118832033	-	0	1.0	1.0
chr9	132686123	132686305	-	0	0.333333333333	0.888888888889
chr12	75902054	75902226	-	0	1.0	1.0
chr2	61417653	61417793	-	0	1.0	1.0
chr2	153463853	153463927	+	0	1.0	1.0
chr21	33036103	33036199	+	0	0.998851894374	0.998781973203
chr5	16704688	16704794	-	0	1.0	1.0
chr6	31499073	31499182	-	0	1.0	1.0
chr10	45467221	45467296	+	0	0.996183206107	0.992
chr12	102419752	102419816	-	0	1.0	1.0
chr17	34305179	34305299	-	0	0.99	0.993506493506
chr12	111803368	111803455	-	0	0.132075471698	0.08
chr6	53138018	53138142	-	0	0.986842105263	0.979910714286
chr15	63448612	63448720	-	0	1.0	1.0
chr5	61778928	61779120	+	0	1.0	1.0
chr13	45553325	45553401	-	0	1.0	1.0
chr4	106607849	106607995	-	0	1.0	1.0
chr14	36159042	36159209	-	0	1.0	1.0
chr16	55862679	55862886	-	0	0.414666666667	1.0
chr6	75969063	75969206	-	0	1.0	1.0
chr19	16003119	16003246	-	0	1.0	1.0
chr20	3209992	3210098	-	0	1.0	1.0
chr8	38874738	38874933	+	0	0.997635933806	0.996503496503
chr1	206775690	206775807	-	0	0.990566037736	0.991712707182
chr11	61131724	61131787	+	0	0.985714285714	0.75
chr22	30823109	30823390	+	0	0.0045045045045	0.988188976378
chr7	104678573	104678646	+	0	0.212121212121	0.0714285714286
chr2	73268736	73268790	-	0	0.0143884892086	0.0352112676056
chr1	5926433	5926518	-	0	1.0	1.0
chr6	132054728	132054863	+	0	0.879907621247	0.872235872236
chr14	77709246	77709399	+	0	1.0	1.0
chr1	110213909	110214004	+	0	1.0	1.0
chr1	7895822	7896005	+	0	1.0	1.0
chr13	96511845	96511929	-	0	1.0	1.0
chr10	105184741	105185282	+	0	1.0	1.0
chr18	21107759	21107865	+	0	1.0	1.0
chrX	107844623	107844715	+	0	1.0	1.0
chr16	30079967	30080021	+	0	0.99989260015	0.999900239425
chr4	103340854	103340951	-	0	0.25	0.25
chr9	98766802	98766983	+	0	1.0	1.0
chr5	140073520	140073639	+	0	1.0	1.0
chr13	37591382	37591465	-	0	0.106442577031	0.981818181818
chr1	211452580	211452658	+	0	0.976744186047	0.985714285714
chr11	431694	431767	-	0	1.0	1.0
chr7	139482287	139482363	+	0	0.0588235294118	0.238095238095
chr12	122295663	122295725	-	0	1.0	1.0
chr11	64674997	64675136	-	0	1.0	1.0
chr3	136240055	136240259	-	0	1.0	1.0
chr7	97858351	97858478	-	0	1.0	1.0
chr9	139982527	139982635	+	0	1.0	1.0
chr12	46242619	46242753	+	0	1.0	1.0
chr1	6409809	6409926	-	0	1.0	1.0
chr1	21804637	21804689	+	0	1.0	0.125
chr12	133313479	133313651	-	0	1.0	1.0
chr19	11465256	11465372	+	0	1.0	1.0
chr19	10676393	10676466	-	0	1.0	1.0
chr11	47283470	47283569	+	0	1.0	1.0
chr2	178284997	178285086	+	0	1.0	1.0
chr15	23019800	23019856	-	0	0.961538461538	0.948979591837
chr2	27535082	27535456	-	0	0.991689750693	0.988095238095
chr17	33935161	33935406	+	0	1.0	1.0
chr11	118888635	118888763	-	2	0.983917600289	0.00193136235329
chr12	69955960	69956054	+	0	1.0	1.0
chr17	78179132	78179233	-	0	1.0	1.0
chr12	16189166	16189315	+	0	1.0	1.0
chr11	125475524	125475630	+	0	1.0	1.0
chr1	213290659	213290752	+	0	0.882352941176	0.932203389831
chr9	74309425	74309523	-	0	1.0	1.0
chr1	155955123	155955240	-	0	1.0	1.0
chr15	34546549	34546790	-	0	1.0	1.0
chrX	41073821	41073962	+	0	1.0	1.0
chr10	5766393	5766496	+	0	1.0	1.0
chr3	66455622	66455702	-	0	1.0	1.0
chr1	35761528	35761589	+	0	0.722222222222	0.782608695652
chr6	143792098	143792222	+	0	1.0	1.0
chr5	55248078	55248179	-	0	1.0	1.0
chr17	61712069	61712161	+	0	0.287128712871	0.242105263158
chr7	65952936	65953025	-	0	0.777777777778	0.833333333333
chr2	70124509	70124588	+	0	1.0	1.0
chr22	30823227	30823390	+	0	0.903225806452	0.988188976378
chr7	131155601	131155703	+	0	0.984126984127	0.989361702128
chr9	131764163	131764255	+	0	1.0	1.0
chr10	74992697	74992921	+	0	0.988764044944	0.975308641975
chr11	490420	490642	+	0	1.0	1.0
chr2	178097978	178098067	-	0	1.0	1.0
chr8	23116245	23116343	+	0	1.0	1.0
chr19	36210371	36210443	+	0	1.0	1.0
chr12	57498509	57498596	-	0	1.0	1.0
chr11	61732841	61732987	-	0	0.984520123839	1.0
chr10	52504962	52505034	+	0	0.1	0.357142857143
chr7	92158790	92158980	+	0	1.0	1.0
chr18	706470	706578	-	0	1.0	1.0
chr9	35101132	35101276	-	0	1.0	1.0
chr11	57506136	57506511	+	0	0.98944591029	0.994318181818
chr12	132604965	132605146	+	0	1.0	1.0
chrY	21751407	21751498	+	0	0.961538461538	1.0
chr10	76995025	76995130	-	0	1.0	1.0
chr11	65396828	65396886	+	0	1.0	1.0
chr20	30536611	30536685	-	0	1.0	1.0
chr1	27879585	27879696	-	0	1.0	1.0
chr17	73389632	73389846	-	0	1.0	1.0
chr9	127146356	127146487	-	0	0.00274725274725	0.000550660792952
chr7	151046159	151046326	+	0	1.0	1.0
chr2	86305237	86305407	-	0	1.0	1.0
chr9	19371754	19371818	+	0	0.977272727273	0.965517241379
chr14	24435492	24435626	+	1	0.594594594595	0.1
chr17	7222369	7222527	-	0	1.0	1.0
chr2	171633657	171633687	+	0	0.5	0.631578947368
chr19	54932451	54932562	+	0	1.0	1.0
chr4	68547281	68547309	-	0	1.0	1.0
chr5	1077948	1078122	-	0	1.0	1.0
chr7	95926210	95926263	-	0	0.911111111111	0.973333333333
chr7	148543562	148543690	-	0	1.0	0.855769230769
chr1	35936464	35936561	-	0	0.994845360825	0.994565217391
chr17	57943970	57944110	-	0	0.907407407407	0.850746268657
chr9	131689317	131689475	+	0	1.0	1.0
chr7	99159511	99160117	+	0	0.584033613445	0.836781609195
chr2	128018804	128018922	-	0	1.0	1.0
chr6	33647659	33647910	+	0	1.0	1.0
chr6	170175366	170175442	+	0	0.722222222222	0.857142857143
chr7	44151741	44151920	+	0	1.0	1.0
chr3	32571953	32572012	-	0	1.0	1.0
chr3	24168990	24169248	-	0	1.0	1.0
chr12	88568384	88568504	+	0	1.0	1.0
chr1	19413173	19413315	-	0	1.0	1.0
chr19	57329968	57330070	-	0	1.0	1.0
chr15	49509387	49509510	+	0	1.0	1.0
chr1	156518140	156518279	-	0	1.0	1.0
chr12	88439359	88439556	+	0	1.0	1.0
chr12	133257724	133257865	-	0	1.0	1.0
chr1	155791265	155791339	-	0	1.0	1.0
chr3	17275177	17275242	-	0	0.0645161290323	0.0169491525424
chr12	75884186	75884298	+	0	1.0	1.0
chr18	67776734	67776953	-	0	1.0	1.0
chr16	68373225	68373466	+	0	1.0	1.0
chr17	1586827	1586995	-	0	1.0	1.0
chr22	50688492	50688589	-	0	0.975	0.985714285714
chr9	84249012	84249216	-	1	0.981800766284	0.890173410405
chr2	54894741	54894783	+	0	1.0	1.0
chr18	21148787	21148962	-	0	1.0	1.0
chr12	3390364	3390495	+	0	1.0	1.0
chr4	8224567	8224697	+	0	1.0	1.0
chr10	32580091	32580250	-	0	1.0	1.0
chr11	70666469	70666787	-	0	1.0	1.0
chr17	18195959	18196166	-	0	0.985714285714	0.980392156863
chr9	138712685	138715106	-	0	1.0	1.0
chr6	88273848	88273950	-	0	1.0	1.0
chr16	29842199	29842394	+	0	0.99595959596	0.986577181208
chr4	76619982	76620113	-	0	0.137931034483	0.107142857143
chr12	49399089	49399174	-	0	0.0602409638554	1.0
chr20	61460275	61460328	+	0	1.0	1.0
chr16	1510419	1510528	-	0	1.0	1.0
chr6	170088913	170089108	-	0	0.935483870968	0.96875
chr2	179979792	179979983	-	0	1.0	1.0
chr9	131388670	131388966	+	0	1.0	1.0
chr4	79187988	79188089	+	0	1.0	1.0
chr2	120847923	120848092	+	0	1.0	1.0
chr3	44442695	44442826	+	0	1.0	1.0
chr18	43833663	43833786	+	0	1.0	1.0
chr20	37396107	37396239	+	0	1.0	1.0
chr20	61428462	61428583	+	0	1.0	1.0
chr7	140045016	140045063	-	0	0.940170940171	0.923076923077
